epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,21295.9,1.36975,1.62058,1.6104,0.76964,0.52137,0.57331,0.38823,1.25076,2.52675,1.57597,0.0025255,0.0025255,0.0025255
153,21599.9,1.37254,1.617,1.60936,0.77364,0.52046,0.57366,0.38868,1.24964,2.52684,1.57485,0.002476,0.002476,0.002476
154,21894.8,1.35452,1.60291,1.59532,0.77376,0.52106,0.57429,0.38952,1.24812,2.52776,1.57324,0.0024265,0.0024265,0.0024265
155,22183.6,1.36631,1.59842,1.6009,0.77465,0.521,0.57501,0.38995,1.24661,2.5259,1.57132,0.002377,0.002377,0.002377
156,22493.1,1.36472,1.59754,1.59888,0.77615,0.52237,0.57561,0.39094,1.24544,2.52584,1.57002,0.0023275,0.0023275,0.0023275
157,22809.5,1.35748,1.57474,1.59938,0.77779,0.52194,0.57603,0.39138,1.24409,2.52578,1.56878,0.002278,0.002278,0.002278
158,23112.1,1.35973,1.58252,1.59788,0.77763,0.52226,0.57655,0.39192,1.24291,2.52524,1.56752,0.0022285,0.0022285,0.0022285
159,23412.1,1.34931,1.55979,1.58626,0.77941,0.52198,0.57694,0.39249,1.24207,2.52719,1.56666,0.002179,0.002179,0.002179
160,23720.9,1.35308,1.56705,1.58784,0.77578,0.52452,0.57766,0.39328,1.2408,2.52993,1.56544,0.0021295,0.0021295,0.0021295
161,24009.4,1.3496,1.57487,1.59082,0.77154,0.52752,0.57812,0.39378,1.23984,2.52798,1.56393,0.00208,0.00208,0.00208
162,24307.3,1.35147,1.56708,1.5909,0.77307,0.52812,0.5787,0.39426,1.23907,2.5277,1.56313,0.0020305,0.0020305,0.0020305
163,24599.3,1.34561,1.56447,1.58598,0.77187,0.52914,0.57933,0.39509,1.23779,2.52742,1.56194,0.001981,0.001981,0.001981
164,24910.3,1.34829,1.56295,1.58432,0.77704,0.52858,0.57996,0.39562,1.23678,2.5261,1.56048,0.0019315,0.0019315,0.0019315
