epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,24864.5,0.50924,0.40872,0.98508,0.64037,0.44613,0.50351,0.35951,1.29862,2.3643,1.93933,0.0018325,0.0018325,0.0018325
167,25014.1,0.50071,0.40269,0.98549,0.65042,0.44139,0.50065,0.35672,1.30126,2.3706,1.94223,0.001783,0.001783,0.001783
168,25163.6,0.50224,0.40662,0.98056,0.63684,0.44474,0.49946,0.35547,1.30481,2.39009,1.94488,0.0017335,0.0017335,0.0017335
169,25313.3,0.50396,0.40571,0.98732,0.62804,0.44487,0.49866,0.35439,1.30222,2.39835,1.93918,0.001684,0.001684,0.001684
170,25463,0.50028,0.40139,0.98224,0.61632,0.44979,0.49733,0.35489,1.30491,2.40343,1.94017,0.0016345,0.0016345,0.0016345
171,25612.7,0.49447,0.40045,0.98133,0.61583,0.44831,0.49845,0.35563,1.30613,2.40415,1.93991,0.001585,0.001585,0.001585
172,25762.3,0.48689,0.39051,0.97577,0.61878,0.4473,0.49812,0.35584,1.30708,2.40534,1.94066,0.0015355,0.0015355,0.0015355
173,25911.9,0.48983,0.3929,0.98012,0.62869,0.44551,0.49757,0.3555,1.30511,2.40099,1.93983,0.001486,0.001486,0.001486
174,26061.5,0.48493,0.38918,0.97345,0.63478,0.44492,0.49789,0.35531,1.30699,2.40169,1.94282,0.0014365,0.0014365,0.0014365
175,26211.1,0.48754,0.39531,0.97617,0.63862,0.4484,0.49894,0.35495,1.31359,2.41215,1.9494,0.001387,0.001387,0.001387
176,26360.9,0.48203,0.39461,0.97676,0.6351,0.44645,0.49943,0.35429,1.32035,2.42769,1.95589,0.0013375,0.0013375,0.0013375
177,26510.5,0.48985,0.39528,0.98142,0.63394,0.44754,0.50116,0.35533,1.31753,2.42164,1.95426,0.001288,0.001288,0.001288
178,26660.2,0.47422,0.3805,0.97084,0.63147,0.44684,0.50027,0.35479,1.32128,2.4369,1.957,0.0012385,0.0012385,0.0012385
179,26809.8,0.46848,0.37584,0.96551,0.64222,0.4383,0.49828,0.35313,1.32435,2.45445,1.95928,0.001189,0.001189,0.001189
180,26959.5,0.47316,0.38411,0.96868,0.64231,0.44142,0.4989,0.35215,1.32591,2.4606,1.96268,0.0011395,0.0011395,0.0011395
181,27109.2,0.46827,0.37718,0.9691,0.63243,0.4394,0.49662,0.35105,1.32817,2.46836,1.96828,0.00109,0.00109,0.00109
